,Unnamed: 0,ONS.LA.Code,CQC.HSCA.CareHomeBeds.Sum,CQC.HSCA.CareHomeBeds.Occ90,CQC.HSCA.CareHomeBeds.Occ87,ONS.LA.Name,65_74_Nursing,75_84_Nursing,85_pl_Nursing,65_74_Res,75_84_Res,85_pl_Res,LA Code,LA Name,Sum of number of NHS-funded occupants,ONSLACode,ONSLAName,Year,PopAge6574_2014,PopAge6574,PopAge7584_2014,PopAge7584,PopAge85p_2014l,PopAge85pl,PopAge85pl_2014,LA.Funded.Occupancy.65-74_Nursing,LA.Funded.Occupancy.65-74_Resi,LA.Funded.Occupancy.75-84_Nursing,LA.Funded.Occupancy.75-84_Resi,LA.Funded.Occupancy.85pl_Nursing,LA.Funded.Occupancy.85pl_Resi,ratio,Estimated.NHS.Funded.Occupancy,Estimated.Self.Funded.Occupancy
0,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2014,9900,9900,6700,6700,3000,3000,3000,15.0,35.0,50.0,75.0,85.0,160.0,1.0,51.18681319,117.41318681
1,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2015,9900,10100,6700,6500,3000,3100,3000,15.303030303,35.7070707071,48.5074626866,72.7611940299,87.8333333333,165.333333333,1.00510204082,51.4479704002,118.012233681
2,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2016,9900,10400,6700,6300,3000,3200,3000,15.7575757576,36.7676767677,47.0149253731,70.5223880597,90.6666666667,170.666666667,1.01530612245,51.9702848205,119.210327424
3,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2017,9900,10600,6700,6300,3000,3200,3000,16.0606060606,37.4747474747,47.0149253731,70.5223880597,90.6666666667,170.666666667,1.02551020408,52.4925992408,120.408421167
4,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2018,9900,10800,6700,6200,3000,3100,3000,16.3636363636,38.1818181818,46.2686567164,69.4029850746,87.8333333333,165.333333333,1.02551020408,52.4925992408,120.408421167
5,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2019,9900,11000,6700,6200,3000,3100,3000,16.6666666667,38.8888888889,46.2686567164,69.4029850746,87.8333333333,165.333333333,1.03571428571,53.0149136611,121.60651491
6,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2020,9900,11100,6700,6300,3000,3200,3000,16.8181818182,39.2424242424,47.0149253731,70.5223880597,90.6666666667,170.666666667,1.05102040816,53.7983852915,123.403655525
7,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2021,9900,11300,6700,6400,3000,3200,3000,17.1212121212,39.9494949495,47.7611940299,71.6417910448,90.6666666667,170.666666667,1.06632653061,54.581856922,125.200796139
8,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2022,9900,11400,6700,6600,3000,3300,3000,17.2727272727,40.303030303,49.2537313433,73.8805970149,93.5,176.0,1.08673469388,55.6264857626,127.596983625
9,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2023,9900,11700,6700,6800,3000,3300,3000,17.7272727273,41.3636363636,50.7462686567,76.1194029851,93.5,176.0,1.11224489796,56.9322718134,130.592217983
10,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2024,9900,12000,6700,6900,3000,3300,3000,18.1818181818,42.4242424242,51.4925373134,77.2388059701,93.5,176.0,1.13265306122,57.976900654,132.988405468
11,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2025,9900,12400,6700,7100,3000,3300,3000,18.7878787879,43.8383838384,52.9850746269,79.4776119403,93.5,176.0,1.16326530612,59.5438439149,136.582686697
12,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2026,9900,12800,6700,7300,3000,3400,3000,19.3939393939,45.2525252525,54.4776119403,81.7164179104,96.3333333333,181.333333333,1.19897959184,61.371944386,140.776014798
13,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2027,9900,13300,6700,7600,3000,3400,3000,20.1515151515,47.0202020202,56.7164179104,85.0746268657,96.3333333333,181.333333333,1.23979591837,63.4612020672,145.56838977
14,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2028,9900,13700,6700,7700,3000,3500,3000,20.7575757576,48.4343434343,57.4626865672,86.1940298507,99.1666666667,186.666666667,1.27040816327,65.0281453281,149.162670998
15,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2029,9900,14300,6700,7900,3000,3500,3000,21.6666666667,50.5555555556,58.9552238806,88.4328358209,99.1666666667,186.666666667,1.3112244898,67.1174030093,153.95504597
16,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2030,9900,14900,6700,8000,3000,3600,3000,22.5757575758,52.6767676768,59.7014925373,89.552238806,102.0,192.0,1.35204081633,69.2066606906,158.747420942
17,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2031,9900,15300,6700,8200,3000,3700,3000,23.1818181818,54.0909090909,61.1940298507,91.7910447761,104.833333333,197.333333333,1.38775510204,71.0347611616,162.940749042
18,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2032,9900,15800,6700,8300,3000,4000,3000,23.9393939394,55.8585858586,61.9402985075,92.9104477612,113.333333333,213.333333333,1.43367346939,73.385176053,168.332170886
19,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2033,9900,16200,6700,8500,3000,4100,3000,24.5454545455,57.2727272727,63.4328358209,95.1492537313,116.166666667,218.666666667,1.4693877551,75.2132765241,172.525498986
20,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2034,9900,16600,6700,8800,3000,4300,3000,25.1515151515,58.6868686869,65.671641791,98.5074626866,121.833333333,229.333333333,1.51530612245,77.5636914155,177.916920829
21,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2035,9900,17000,6700,9100,3000,4300,3000,25.7575757576,60.101010101,67.9104477612,101.865671642,121.833333333,229.333333333,1.55102040816,79.3917918865,182.11024893
22,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2036,9900,17300,6700,9400,3000,4500,3000,26.2121212121,61.1616161616,70.1492537313,105.223880597,127.5,240.0,1.59183673469,81.4810495678,186.902623902
23,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2037,9900,17400,6700,9800,3000,4700,3000,26.3636363636,61.5151515152,73.1343283582,109.701492537,133.166666667,250.666666667,1.62755102041,83.3091500388,191.095952002
24,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2014,26900,26900,16800,16800,8300,8300,8300,25.0,70.0,80.0,150.0,115.0,280.0,1.0,59.78021978,1439.61978022
25,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2015,26900,27800,16800,17000,8300,8600,8300,25.8364312268,72.3420074349,80.9523809524,151.785714286,119.156626506,290.120481928,1.02692307692,61.3896872356,1478.3787743
26,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2016,26900,28700,16800,17000,8300,8900,8300,26.6728624535,74.6840148699,80.9523809524,151.785714286,123.313253012,300.240963855,1.05,62.769230769,1511.60076923
27,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2017,26900,29400,16800,17300,8300,9200,8300,27.3234200743,76.5055762082,82.380952381,154.464285714,127.469879518,310.361445783,1.075,64.2637362635,1547.59126374
28,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2018,26900,29800,16800,17700,8300,9600,8300,27.6951672862,77.5464684015,84.2857142857,158.035714286,133.012048193,323.855421687,1.09807692308,65.6432797969,1580.81325866
29,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2019,26900,30000,16800,18500,8300,9900,8300,27.8810408922,78.0669144981,88.0952380952,165.178571429,137.168674699,333.975903614,1.12307692308,67.1377852914,1616.80375317
30,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2020,26900,30500,16800,19100,8300,10200,8300,28.3457249071,79.3680297398,90.9523809524,170.535714286,141.325301205,344.096385542,1.15,68.747252747,1655.56274725
31,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2021,26900,30900,16800,19700,8300,10600,8300,28.717472119,80.4089219331,93.8095238095,175.892857143,146.86746988,357.590361446,1.17692307692,70.3567202026,1694.32174134
32,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2022,26900,31000,16800,20800,8300,10900,8300,28.8104089219,80.6691449814,99.0476190476,185.714285714,151.024096386,367.710843373,1.20576923077,72.0811496193,1735.849235
33,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2023,26900,31500,16800,21600,8300,11400,8300,29.2750929368,81.970260223,102.857142857,192.857142857,157.951807229,384.578313253,1.24038461538,74.1504649194,1785.68222739
34,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2024,26900,32100,16800,22300,8300,11700,8300,29.8327137546,83.531598513,106.19047619,199.107142857,162.108433735,394.698795181,1.27115384615,75.9898562973,1829.97822063
35,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2025,26900,32700,16800,23100,8300,12200,8300,30.3903345725,85.092936803,110.0,206.25,169.036144578,411.56626506,1.30769230769,78.1741335585,1882.5797126
36,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2026,26900,33500,16800,23900,8300,12400,8300,31.1338289963,87.1747211896,113.80952381,213.392857143,171.807228916,418.313253012,1.34230769231,80.2434488585,1932.41270499
37,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2027,26900,34500,16800,24400,8300,12800,8300,32.063197026,89.7769516729,116.19047619,217.857142857,177.34939759,431.807228916,1.37884615385,82.4277261197,1985.01419696
38,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2028,26900,35500,16800,24900,8300,13400,8300,32.9925650558,92.3791821561,118.571428571,222.321428571,185.662650602,452.048192771,1.41923076923,84.8419273032,2043.15268808
39,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2029,26900,36700,16800,25200,8300,14100,8300,34.1078066914,95.5018587361,120.0,225.0,195.361445783,475.662650602,1.46153846154,87.3710904477,2104.05967878
40,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2030,26900,37700,16800,25500,8300,14800,8300,35.0371747212,98.1040892193,121.428571429,227.678571429,205.060240964,499.277108434,1.5,89.67032967,2159.42967033
41,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2031,26900,38800,16800,26000,8300,15500,8300,36.0594795539,100.966542751,123.80952381,232.142857143,214.759036145,522.891566265,1.54423076923,92.3144547757,2223.10516061
42,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2032,26900,39800,16800,26100,8300,16500,8300,36.9888475836,103.568773234,124.285714286,233.035714286,228.614457831,556.626506024,1.58461538462,94.7286559591,2281.24365173
43,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2033,26900,40700,16800,26600,8300,17200,8300,37.8252788104,105.910780669,126.666666667,237.5,238.313253012,580.240963855,1.625,97.1428571425,2339.38214286
44,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2034,26900,41600,16800,27200,8300,18000,8300,38.6617100372,108.252788104,129.523809524,242.857142857,249.397590361,607.228915663,1.66923076923,99.7869822482,2403.05763314
45,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2035,26900,42300,16800,27700,8300,18700,8300,39.312267658,110.074349442,131.904761905,247.321428571,259.096385542,630.843373494,1.70576923077,101.971259509,2455.65912511
46,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2036,26900,43000,16800,28500,8300,19300,8300,39.9628252788,111.895910781,135.714285714,254.464285714,267.409638554,651.084337349,1.74615384615,104.385460693,2513.79761623
47,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2037,26900,43700,16800,29300,8300,19900,8300,40.6133828996,113.717472119,139.523809524,261.607142857,275.722891566,671.325301205,1.78653846154,106.799661876,2571.93610735
48,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2014,24800,24800,14100,14100,5000,5000,5000,30.0,70.0,65.0,250.0,50.0,415.0,1.0,37.73626374,977.66373626
49,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2015,24800,25200,14100,14300,5000,5200,5000,30.4838709677,71.1290322581,65.9219858156,253.546099291,52.0,431.6,1.01822323462,38.423940528,995.479931909
50,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2016,24800,25600,14100,14500,5000,5400,5000,30.9677419355,72.2580645161,66.8439716312,257.092198582,54.0,448.2,1.03644646925,39.1116173159,1013.29612756
51,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2017,24800,26200,14100,14700,5000,5600,5000,31.6935483871,73.9516129032,67.7659574468,260.638297872,56.0,464.8,1.05922551253,39.9712133009,1035.56637212
52,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2018,24800,26400,14100,15100,5000,5800,5000,31.935483871,74.5161290323,69.609929078,267.730496454,58.0,481.4,1.07744874715,40.6588900889,1053.38256777
53,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2019,24800,26400,14100,15800,5000,6000,5000,31.935483871,74.5161290323,72.8368794326,280.141843972,60.0,498.0,1.0979498861,41.4325264754,1073.42578788
54,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2020,24800,26400,14100,16400,5000,6200,5000,31.935483871,74.5161290323,75.6028368794,290.780141844,62.0,514.6,1.11617312073,42.1202032633,1091.24198352
55,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2021,24800,26500,14100,16900,5000,6500,5000,32.0564516129,74.7983870968,77.9078014184,299.645390071,65.0,539.5,1.13667425968,42.8938396498,1111.28520363
56,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2022,24800,26300,14100,17900,5000,6800,5000,31.814516129,74.2338709677,82.5177304965,317.375886525,68.0,564.4,1.16173120729,43.8393952333,1135.78247265
57,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2023,24800,26400,14100,18600,5000,7000,5000,31.935483871,74.5161290323,85.7446808511,329.787234043,70.0,581.0,1.18451025057,44.6989912182,1158.05271721
58,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2024,24800,26700,14100,19200,5000,7400,5000,32.2983870968,75.3629032258,88.5106382979,340.425531915,74.0,614.2,1.21412300683,45.8164659987,1187.00403514
59,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2025,24800,27200,14100,19600,5000,7600,5000,32.9032258065,76.7741935484,90.3546099291,347.517730496,76.0,630.8,1.23917995444,46.7620215821,1211.50130416
60,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2026,24800,27700,14100,20000,5000,7900,5000,33.5080645161,78.185483871,92.1985815603,354.609929078,79.0,655.7,1.26651480638,47.7935367641,1238.22559763
61,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2027,24800,28300,14100,20400,5000,8000,5000,34.2338709677,79.8790322581,94.0425531915,361.70212766,80.0,664.0,1.29157175399,48.7390923476,1262.72286665
62,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2028,24800,29000,14100,20600,5000,8500,5000,35.0806451613,81.8548387097,94.9645390071,365.24822695,85.0,705.5,1.32346241458,49.9425267265,1293.90120904
63,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2029,24800,29600,14100,20800,5000,9000,5000,35.8064516129,83.5483870968,95.8865248227,368.794326241,90.0,747.0,1.35307517084,51.060001507,1322.85252697
64,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2030,24800,30500,14100,20800,5000,9500,5000,36.8951612903,86.0887096774,95.8865248227,368.794326241,95.0,788.5,1.38496583144,52.2634358859,1354.03086935
65,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2031,24800,31200,14100,21000,5000,10000,5000,37.7419354839,88.064516129,96.8085106383,372.340425532,100.0,830.0,1.41685649203,53.4668702649,1385.20921174
66,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2032,24800,31800,14100,20900,5000,10700,5000,38.4677419355,89.7580645161,96.3475177305,370.567375887,107.0,888.1,1.44419134396,54.4983854468,1411.93350521
67,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2033,24800,32200,14100,21100,5000,11300,5000,38.9516129032,90.8870967742,97.2695035461,374.113475177,113.0,937.9,1.4715261959,55.5299006288,1438.65779869
68,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2034,24800,32700,14100,21400,5000,11700,5000,39.5564516129,92.2983870968,98.6524822695,379.432624113,117.0,971.1,1.49886104784,56.5614158108,1465.38209216
69,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2035,24800,32900,14100,21800,5000,12100,5000,39.7983870968,92.8629032258,100.496453901,386.524822695,121.0,1004.3,1.52164009112,57.4210117957,1487.65233672
70,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2036,24800,33200,14100,22300,5000,12300,5000,40.1612903226,93.7096774194,102.80141844,395.390070922,123.0,1020.9,1.5444191344,58.2806077807,1509.92258129
71,3,E08000016,2106.0,1895.4,1832.22,Barnsley,30,65,50,70,250,415,E08000016,Barnsley,37.73626374,E08000016,Barnsley,2037,24800,33200,14100,22900,5000,12600,5000,40.1612903226,93.7096774194,105.567375887,406.028368794,126.0,1045.8,1.56492027335,59.0542441672,1529.96580139
72,4,E06000022,1556.0,1400.4,1353.72,Bath and North East Somerset,55,110,225,25,65,165,E06000022,Bath and North East Somerset,38.0,E06000022,Bath and North East Somerset,2014,18000,18000,11500,11500,5200,5200,5200,55.0,25.0,110.0,65.0,225.0,165.0,1.0,38.0,717.4
73,4,E06000022,1556.0,1400.4,1353.72,Bath and North East Somerset,55,110,225,25,65,165,E06000022,Bath and North East Somerset,38.0,E06000022,Bath and North East Somerset,2015,18000,18300,11500,11500,5200,5400,5200,55.9166666667,25.4166666667,110.0,65.0,233.653846154,171.346153846,1.0144092219,38.5475504323,727.737175793
74,4,E06000022,1556.0,1400.4,1353.72,Bath and North East Somerset,55,110,225,25,65,165,E06000022,Bath and North East Somerset,38.0,E06000022,Bath and North East Somerset,2016,18000,18700,11500,11500,5200,5500,5200,57.1388888889,25.9722222222,110.0,65.0,237.980769231,174.519230769,1.0288184438,39.0951008646,738.074351585
75,4,E06000022,1556.0,1400.4,1353.72,Bath and North East Somerset,55,110,225,25,65,165,E06000022,Bath and North East Somerset,38.0,E06000022,Bath and North East Somerset,2017,18000,18900,11500,11600,5200,5600,5200,57.75,26.25,110.956521739,65.5652173913,242.307692308,177.692307692,1.04034582133,39.5331412104,746.344092219
76,4,E06000022,1556.0,1400.4,1353.72,Bath and North East Somerset,55,110,225,25,65,165,E06000022,Bath and North East Somerset,38.0,E06000022,Bath and North East Somerset,2018,18000,19100,11500,12000,5200,5800,5200,58.3611111111,26.5277777778,114.782608696,67.8260869565,250.961538462,184.038461538,1.06340057637,40.409221902,762.883573487
77,4,E06000022,1556.0,1400.4,1353.72,Bath and North East Somerset,55,110,225,25,65,165,E06000022,Bath and North East Somerset,38.0,E06000022,Bath and North East Somerset,2019,18000,19200,11500,12500,5200,5800,5200,58.6666666667,26.6666666667,119.565217391,70.652173913,250.961538462,184.038461538,1.08069164265,41.0662824207,775.288184438
78,4,E06000022,1556.0,1400.4,1353.72,Bath and North East Somerset,55,110,225,25,65,165,E06000022,Bath and North East Somerset,38.0,E06000022,Bath and North East Somerset,2020,18000,19100,11500,12900,5200,5900,5200,58.3611111111,26.5277777778,123.391304348,72.9130434783,255.288461538,187.211538462,1.09221902017,41.5043227666,783.557925072
79,4,E06000022,1556.0,1400.4,1353.72,Bath and North East Somerset,55,110,225,25,65,165,E06000022,Bath and North East Somerset,38.0,E06000022,Bath and North East Somerset,2021,18000,19100,11500,13300,5200,6200,5200,58.3611111111,26.5277777778,127.217391304,75.1739130435,268.269230769,196.730769231,1.11239193084,42.2708933718,798.029971182
80,4,E06000022,1556.0,1400.4,1353.72,Bath and North East Somerset,55,110,225,25,65,165,E06000022,Bath and North East Somerset,38.0,E06000022,Bath and North East Somerset,2022,18000,18800,11500,14100,5200,6400,5200,57.4444444444,26.1111111111,134.869565217,79.6956521739,276.923076923,203.076923077,1.1325648415,43.0374639769,812.502017291
81,4,E06000022,1556.0,1400.4,1353.72,Bath and North East Somerset,55,110,225,25,65,165,E06000022,Bath and North East Somerset,38.0,E06000022,Bath and North East Somerset,2023,18000,18700,11500,14600,5200,6700,5200,57.1388888889,25.9722222222,139.652173913,82.5217391304,289.903846154,212.596153846,1.15273775216,43.8040345821,826.974063401
82,4,E06000022,1556.0,1400.4,1353.72,Bath and North East Somerset,55,110,225,25,65,165,E06000022,Bath and North East Somerset,38.0,E06000022,Bath and North East Somerset,2024,18000,18600,11500,15100,5200,6800,5200,56.8333333333,25.8333333333,144.434782609,85.347826087,294.230769231,215.769230769,1.16714697406,44.3515850144,837.311239193
83,4,E06000022,1556.0,1400.4,1353.72,Bath and North East Somerset,55,110,225,25,65,165,E06000022,Bath and North East Somerset,38.0,E06000022,Bath and North East Somerset,2025,18000,18800,11500,15500,5200,7000,5200,57.4444444444,26.1111111111,148.260869565,87.6086956522,302.884615385,222.115384615,1.19020172911,45.2276657061,853.850720461
84,4,E06000022,1556.0,1400.4,1353.72,Bath and North East Somerset,55,110,225,25,65,165,E06000022,Bath and North East Somerset,38.0,E06000022,Bath and North East Somerset,2026,18000,19100,11500,15700,5200,7200,5200,58.3611111111,26.5277777778,150.173913043,88.7391304348,311.538461538,228.461538462,1.21037463977,45.9942363112,868.322766571
85,4,E06000022,1556.0,1400.4,1353.72,Bath and North East Somerset,55,110,225,25,65,165,E06000022,Bath and North East Somerset,38.0,E06000022,Bath and North East Somerset,2027,18000,19500,11500,16000,5200,7400,5200,59.5833333333,27.0833333333,153.043478261,90.4347826087,320.192307692,234.807692308,1.23631123919,46.9798270893,886.929682997
86,4,E06000022,1556.0,1400.4,1353.72,Bath and North East Somerset,55,110,225,25,65,165,E06000022,Bath and North East Somerset,38.0,E06000022,Bath and North East Somerset,2028,18000,19900,11500,16200,5200,7700,5200,60.8055555556,27.6388888889,154.956521739,91.5652173913,333.173076923,244.326923077,1.26224783862,47.9654178674,905.536599424
