,Unnamed: 0,ONS.LA.Code,CQC.HSCA.CareHomeBeds.Sum,CQC.HSCA.CareHomeBeds.Occ90,CQC.HSCA.CareHomeBeds.Occ87,ONS.LA.Name,65_74_Nursing,75_84_Nursing,85_pl_Nursing,65_74_Res,75_84_Res,85_pl_Res,LA Code,LA Name,Sum of number of NHS-funded occupants,ONSLACode,ONSLAName,Year,PopAge6574_2014,PopAge6574,PopAge7584_2014,PopAge7584,PopAge85p_2014l,PopAge85pl,PopAge85pl_2014,LA.Funded.Occupancy.65-74_Nursing,LA.Funded.Occupancy.65-74_Resi,LA.Funded.Occupancy.75-84_Nursing,LA.Funded.Occupancy.75-84_Resi,LA.Funded.Occupancy.85pl_Nursing,LA.Funded.Occupancy.85pl_Resi,ratio,Estimated.NHS.Funded.Occupancy,Estimated.Self.Funded.Occupancy,"""HSCIC.2.2NumerTotalCostResiAndNursing""","""HSCIC.2.2DenomTotalWeeksSupportedResiAndNursing""","""HSCIC.2.2UnitCostWeeklySpendPerPersonResiAndNursing""","""HSCIC.2.2ANumerTotalCostResiNursingLessIncome""","""HSCIC.2.2ADenomTotalWeeksSupportedResiNursingExcS256""","""HSCIC.2.2AUnitCostWeeklySpendPerPersonResiNursingExcS256""","""HSCIC.2.3NumerTotalCostNursing""","""HSCIC.2.3DenomTotalWeeksSupportedNursing""","""HSCIC.2.3UnitCostWeeklySpendPerPersonNursing""","""HSCIC.2.4NumerTotalCostResi""","""HSCIC.2.4DenomTotalWeeksSupportedResi""","""HSCIC.2.4UnitCostWeeklySpendPerPersonResi""","""HSCIC.2.5NumerTotalCostResiOwnProvision""","""HSCIC.2.5DenomTotalWeeksSupportedResiOwnProvision""","""HSCIC.2.5UnitCostWeeklySpendPerPersonResiOwnProvision""","""HSCIC.2.6NumerTotalCostResiProvidedByOthers""","""HSCIC.2.6DenomTotalWeeksSupportedResiProvidedByOthers""","""HSCIC.2.6UnitCostWeeklySpendPerPersonResiProvidedByOthers""","""HSCIC.2.26NumerTotalCostHomeCare""","""HSCIC.2.26DenomOlderPeopleReceivingHomeCare""","""HSCIC.2.26UnitCostWeeklySpendPerPersonHomeCare""","""HSCIC.2.44NumerTotalCostDayCare""","""HSCIC.2.44DenomAvgClientsPerWeekDayCare""","""HSCIC.2.44UnitCostWeeklySpendPerPersonDayCare""","""HSCIC.2.31NumerTotalCostDirectPayments""","""HSCIC.2.31DenomOlderPeopleReceivingDirectPayments""","""HSCIC.2.31UnitCostWeeklySpendPerPersonDirectPayments""","""HSCIC.2.34ANumerTotalCostDayCare""","""HSCIC.2.34ADenomAvgClientsPerWeekDayCare""","""HSCIC.2.34AUnitCostWeeklySpendPerPersonDayCare""","""HSCIC.2.35NumerTotalCostDayCareOwnProvision""","""HSCIC.2.35DenomAvgClientsPerWeekDayCareOwnProvision""","""HSCIC.2.35UnitCostWeeklySpendPerPersonDayCareOwnProvision""","""HSCIC.2.36NumerTotalCostDayCareProvidedByOthers""","""HSCIC.2.36DenomTotalCostDayCareProvidedByOthers""","""HSCIC.2.36UnitCostWeeklySpendPerPersonDayCareProvidedByOthers""","""HSCIC.2.56NumerTotalCostProvidingMeals""","""HSCIC.2.56DenomNumberReceivingMeals""","""HSCIC.2.56AvgWeeklySpendPerPersonMeals""","""HSCICMaster.HSCIC.Year""","""HSCICMaster.ONS.LA.Code""","""HSCICMaster.ONS.LA.Name""",HSCICMaster.Inflation,LA.Cost.Of.Care.65-74.Nursing,LA.Cost.Of.Care.65-74.Res,LA.Cost.Of.Care.75-84.Nursing,LA.Cost.Of.Care.75-84.Res,LA.Cost.Of.Care.85pl.Nursing,LA.Cost.Of.Care.85pl.Res
0,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2014,9900,9900,6700,6700,3000,3000,3000,15.0,35.0,50.0,75.0,85.0,160.0,1.0,51.18681319,117.41318681,11964.4208,23137,517.086,11964.4208,22777,525.27944,3991.804,8316,479.91576,7973.616,14821.0,537.96928,1499.7992,1824.0,822.3416,6473.8168,12997.0,498.1012,3318.3432,345.0,184.95192,860.3112,105.0,159.07264,5018.9816,495.0,195.74328,860.3112,85.0,196.8424,208.8328,40.0,105.4156,651.4784,45.0,272.48184,0.0,0.0,,2014,E09000002,Barking and Dagenham,-0.0008,7198.7364,18828.9248,23995.788,40347.696,40792.8396,86075.0848
1,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2015,9900,10100,6700,6500,3000,3100,3000,15.303030303,35.7070707071,48.5074626866,72.7611940299,87.8333333333,165.333333333,1.00510204082,51.4479704002,118.012233681,12005.09983,23137,518.8440924,12005.09983,22777,527.0653901,4005.376134,8316,481.5474736,8000.726294,14821.0,539.7983756,1504.898517,1824.0,825.1375614,6495.827777,12997.0,499.7947441,3329.625567,345.0,185.5807565,863.2362581,105.0,159.613487,5036.046137,495.0,196.4088072,863.2362581,85.0,197.5116642,209.5428315,40.0,105.774013,653.6934266,45.0,273.4082783,0.0,0.0,,2015,E09000002,Barking and Dagenham,0.0034,7369.13558085,19274.6187651,23358.6461075,39276.374344,42295.9197645,89246.6647659
2,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2016,9900,10400,6700,6300,3000,3200,3000,15.7575757576,36.7676767677,47.0149253731,70.5223880597,90.6666666667,170.666666667,1.01530612245,51.9702848205,119.210327424,12083.13298,23137,522.216579,12083.13298,22777,530.4913151,4031.411078,8316,484.6775322,8052.731015,14821.0,543.307065,1514.680358,1824.0,830.5009556,6538.050658,12997.0,503.0434099,3351.268133,345.0,186.7870314,868.8472938,105.0,160.6509746,5068.780437,495.0,197.6854644,868.8472938,85.0,198.79549,210.9048599,40.0,106.4615441,657.9424338,45.0,275.1854321,0.0,0.0,,2016,E09000002,Barking and Dagenham,0.0065,7637.34293164,19976.1385515,22787.0780064,38315.3116735,43944.0962528,92724.40576
3,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2017,9900,10600,6700,6300,3000,3200,3000,16.0606060606,37.4747474747,47.0149253731,70.5223880597,90.6666666667,170.666666667,1.02551020408,52.4925992408,120.408421167,12191.88118,23137,526.9165282,12191.88118,22777,535.265737,4067.693778,8316,489.03963,8125.205594,14821.0,548.1968286,1528.312481,1824.0,837.9754642,6596.893114,12997.0,507.5708006,3381.429546,345.0,188.4681147,876.6669194,105.0,162.0968334,5114.399461,495.0,199.4646336,876.6669194,85.0,200.5846494,212.8030037,40.0,107.419698,663.8639157,45.0,277.662101,0.0,0.0,,2017,E09000002,Barking and Dagenham,0.009,7854.27284545,20543.5377182,22992.161709,38660.1494796,44339.59312,93558.9254144
4,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2018,9900,10800,6700,6200,3000,3100,3000,16.3636363636,38.1818181818,46.2686567164,69.4029850746,87.8333333333,165.333333333,1.02551020408,52.4925992408,120.408421167,12324.77268,23137,532.6599184,12324.77268,22777,541.1001335,4112.03164,8316,494.3701619,8213.770335,14821.0,554.172174,1544.971087,1824.0,847.1093967,6668.799249,12997.0,513.1033223,3418.287128,345.0,190.5224172,886.2225888,105.0,163.8636889,5170.146415,495.0,201.6387981,886.2225888,85.0,202.7710221,215.1225564,40.0,108.5905727,671.1000324,45.0,280.6886179,0.0,0.0,,2018,E09000002,Barking and Dagenham,0.0109,8089.69355836,21159.3011891,22873.8433118,38461.2031209,43422.1792202,91623.132768
5,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2019,9900,11000,6700,6200,3000,3100,3000,16.6666666667,38.8888888889,46.2686567164,69.4029850746,87.8333333333,165.333333333,1.03571428571,53.0149136611,121.60651491,12476.36739,23137,539.2116354,12476.36739,22777,547.7556651,4162.60963,8316,500.4509149,8314.799711,14821.0,560.9884917,1563.974231,1824.0,857.5288423,6750.825479,12997.0,519.4144932,3460.33206,345.0,192.8658429,897.1231267,105.0,165.8792123,5233.739216,495.0,204.1189553,897.1231267,85.0,205.2651056,217.7685638,40.0,109.9262368,679.3545628,45.0,284.1410879,0.0,0.0,,2019,E09000002,Barking and Dagenham,0.0123,8340.84858167,21816.2191217,23155.1915849,38934.2759165,43956.2720254,92750.0972944
6,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2020,9900,11100,6700,6300,3000,3200,3000,16.8181818182,39.2424242424,47.0149253731,70.5223880597,90.6666666667,170.666666667,1.05102040816,53.7983852915,123.403655525,12643.55071,23137,546.4370713,12643.55071,22777,555.0955911,4218.388599,8316,507.1569572,8426.218027,14821.0,568.5057375,1584.931486,1824.0,869.0197288,6841.286541,12997.0,526.3746474,3506.70051,345.0,195.4502452,909.1445766,105.0,168.1019937,5303.871322,495.0,206.8541493,909.1445766,85.0,208.0156581,220.6866626,40.0,111.3992483,688.457914,45.0,287.9485784,0.0,0.0,,2020,E09000002,Barking and Dagenham,0.0134,8529.45791655,22309.5433352,23843.9464952,40092.3822341,45982.2307861,97024.9792
7,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2021,9900,11300,6700,6400,3000,3200,3000,17.1212121212,39.9494949495,47.7611940299,71.6417910448,90.6666666667,170.666666667,1.06632653061,54.581856922,125.200796139,12824.35348,23137,554.2511214,12824.35348,22777,563.033458,4278.711556,8316,514.4093017,8546.712944,14821.0,576.6353696,1607.596006,1824.0,881.4467109,6939.116938,12997.0,533.9018049,3556.846327,345.0,198.2451837,922.145344,105.0,170.5058522,5379.716682,495.0,209.8121636,922.145344,85.0,210.990282,223.8424819,40.0,112.9922576,698.3028621,45.0,292.0662431,0.0,0.0,,2021,E09000002,Barking and Dagenham,0.0143,8807.31077153,23036.2917855,24568.8024693,41311.1906579,46639.7766875,98412.4364117
8,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2022,9900,11400,6700,6600,3000,3300,3000,17.2727272727,40.303030303,49.2537313433,73.8805970149,93.5,176.0,1.08673469388,55.6264857626,127.596983625,13015.43635,23137,562.5094631,13015.43635,22777,571.4226565,4342.464358,8316,522.0740003,8674.058967,14821.0,585.2272366,1631.549187,1824.0,894.5802669,7042.509781,12997.0,541.8569418,3609.843337,345.0,201.1990369,935.8853096,105.0,173.0463894,5459.87446,495.0,212.9383649,935.8853096,85.0,214.1340372,227.1777349,40.0,114.6758422,708.7075748,45.0,296.4180301,0.0,0.0,,2022,E09000002,Barking and Dagenham,0.0149,9017.64182336,23586.4310508,25714.0925521,43236.9376294,48813.9190281,102999.993642
9,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2023,9900,11700,6700,6800,3000,3300,3000,17.7272727273,41.3636363636,50.7462686567,76.1194029851,93.5,176.0,1.11224489796,56.9322718134,130.592217983,13215.87407,23137,571.1721088,13215.87407,22777,580.2225654,4409.338309,8316,530.1139399,8807.639475,14821.0,594.239736,1656.675044,1824.0,908.356803,7150.964431,12997.0,550.2015387,3665.434925,345.0,204.2975021,950.2979434,105.0,175.7113038,5543.956527,495.0,216.2176157,950.2979434,85.0,217.4317013,230.676272,40.0,116.4418502,719.6216714,45.0,300.9828678,0.0,0.0,,2023,E09000002,Barking and Dagenham,0.0154,9397.47438914,24579.9163527,26901.3044128,45233.1739343,49565.6533807,104586.193536
10,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2024,9900,12000,6700,6900,3000,3300,3000,18.1818181818,42.4242424242,51.4925373134,77.2388059701,93.5,176.0,1.13265306122,57.976900654,132.988405468,13424.68488,23137,580.1966282,13424.68488,22777,589.390082,4479.005854,8316,538.4897401,8946.800179,14821.0,603.6287239,1682.85051,1824.0,922.7088405,7263.949669,12997.0,558.894723,3723.348796,345.0,207.5254027,965.3126509,105.0,178.4875424,5631.55104,495.0,219.633854,965.3126509,85.0,220.8671222,234.3209571,40.0,118.2816314,730.9916938,45.0,305.7383971,0.0,0.0,,2024,E09000002,Barking and Dagenham,0.0158,9790.72254727,25608.491317,27728.203035,46623.5618833,50348.7906994,106238.655406
11,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2025,9900,12400,6700,7100,3000,3300,3000,18.7878787879,43.8383838384,52.9850746269,79.4776119403,93.5,176.0,1.16326530612,59.5438439149,136.582686697,13640.82231,23137,589.5377939,13640.82231,22777,598.8792623,4551.117848,8316,547.1594249,9090.843662,14821.0,613.3471463,1709.944403,1824.0,937.5644529,7380.899259,12997.0,567.892928,3783.294712,345.0,210.8665616,980.8541846,105.0,181.3611919,5722.219012,495.0,223.1699591,980.8541846,85.0,224.4230829,238.0935245,40.0,120.1859657,742.7606601,45.0,310.6607853,0.0,0.0,,2025,E09000002,Barking and Dagenham,0.0161,10279.9649527,26888.1476257,28991.2829611,48747.3664783,51159.4062282,107949.097749
12,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2026,9900,12800,6700,7300,3000,3400,3000,19.3939393939,45.2525252525,54.4776119403,81.7164179104,96.3333333333,181.333333333,1.19897959184,61.371944386,140.776014798,13864.53179,23137,599.2062137,13864.53179,22777,608.7008822,4625.756181,8316,556.1328395,9239.933498,14821.0,623.4060395,1737.987491,1824.0,952.9405099,7501.946007,12997.0,577.206372,3845.340745,345.0,214.3247732,996.9401932,105.0,184.3355154,5816.063404,495.0,226.8299464,996.9401932,85.0,228.1036214,241.9982583,40.0,122.1570155,754.9419349,45.0,315.7556222,0.0,0.0,,2026,E09000002,Barking and Dagenham,0.0164,10785.6065842,28210.6975451,30296.7890175,50942.5084517,53574.1302052,113044.295163
13,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2027,9900,13300,6700,7600,3000,3400,3000,20.1515151515,47.0202020202,56.7164179104,85.0746268657,96.3333333333,181.333333333,1.23979591837,63.4612020672,145.56838977,14093.29657,23137,609.0931162,14093.29657,22777,618.7444468,4702.081158,8316,565.3090313,9392.392401,14821.0,633.6922392,1766.664285,1824.0,968.6640283,7625.728116,12997.0,586.7302772,3908.788868,345.0,217.861132,1013.389706,105.0,187.3770514,5912.02845,495.0,230.5726405,1013.389706,85.0,231.8673312,245.9912295,40.0,124.1726063,767.3984769,45.0,320.9655899,0.0,0.0,,2027,E09000002,Barking and Dagenham,0.0165,11391.8335095,29796.3371058,32062.3032678,53911.1307976,54458.1033486,114909.526042
14,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2028,9900,13700,6700,7700,3000,3500,3000,20.7575757576,48.4343434343,57.4626865672,86.1940298507,99.1666666667,186.666666667,1.27040816327,65.0281453281,149.162670998,14328.65462,23137,619.2649713,14328.65462,22777,629.077479,4780.605913,8316,574.7496922,9549.245354,14821.0,644.2748996,1796.167578,1824.0,984.8407176,7753.077775,12997.0,596.5286728,3974.065642,345.0,221.4994129,1030.313314,105.0,190.5062482,6010.759325,495.0,234.4232036,1030.313314,85.0,235.7395156,250.0992831,40.0,126.2462888,780.2140314,45.0,326.3257153,0.0,0.0,,2028,E09000002,Barking and Dagenham,0.0167,11930.4102775,31205.0317534,33026.6614175,55532.6499282,56996.0111432,120264.647925
15,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2029,9900,14300,6700,7900,3000,3500,3000,21.6666666667,50.5555555556,58.9552238806,88.4328358209,99.1666666667,186.666666667,1.3112244898,67.1174030093,153.95504597,14569.37602,23137,629.6686228,14569.37602,22777,639.6459807,4860.920093,8316,584.405487,9709.672676,14821.0,655.0987179,1826.343194,1824.0,1001.386042,7883.329482,12997.0,606.5503545,4040.829944,345.0,225.220603,1047.622578,105.0,193.7067531,6111.740082,495.0,238.3615134,1047.622578,85.0,239.6999395,254.300951,40.0,128.3672265,793.3216271,45.0,331.8079873,0.0,0.0,,2029,E09000002,Barking and Dagenham,0.0168,12662.118885,33118.8796272,34453.7563231,57932.2373665,57953.5441275,122285.094008
16,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2030,9900,14900,6700,8000,3000,3600,3000,22.5757575758,52.6767676768,59.7014925373,89.552238806,102.0,192.0,1.35204081633,69.2066606906,158.747420942,14814.14153,23137,640.2470556,14814.14153,22777,650.3920331,4942.58355,8316,594.2234992,9872.795177,14821.0,666.1043763,1857.025759,1824.0,1018.209327,8015.769417,12997.0,616.7404005,4108.715887,345.0,229.0043092,1065.222637,105.0,196.9610266,6214.417315,495.0,242.3659869,1065.222637,85.0,243.7268985,258.573207,40.0,130.5237959,806.6494305,45.0,337.3823615,0.0,0.0,,2030,E09000002,Barking and Dagenham,0.0168,13415.0456638,35088.2254788,35476.029803,59651.1381761,60610.7969184,127892.04025
17,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2031,9900,15300,6700,8200,3000,3700,3000,23.1818181818,54.0909090909,61.1940298507,91.7910447761,104.833333333,197.333333333,1.38775510204,71.0347611616,162.940749042,15064.50053,23137,651.0672309,15064.50053,22777,661.3836585,5026.113212,8316,604.2658763,10039.64542,14821.0,677.3615403,1888.409495,1824.0,1035.417065,8151.235921,12997.0,627.1633132,4178.153186,345.0,232.874482,1083.2249,105.0,200.2896679,6319.440968,495.0,246.461972,1083.2249,85.0,247.8458831,262.9430942,40.0,132.729648,820.2818059,45.0,343.0841234,0.0,0.0,,2031,E09000002,Barking and Dagenham,0.0169,14007.9816779,36639.101498,36977.4640721,62175.7234753,63347.2060321,133666.010619
18,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2032,9900,15800,6700,8300,3000,4000,3000,23.9393939394,55.8585858586,61.9402985075,92.9104477612,113.333333333,213.333333333,1.43367346939,73.385176053,168.332170886,15320.59704,23137,662.1353738,15320.59704,22777,672.6271807,5111.557137,8316,614.5383962,10210.31939,14821.0,688.8766865,1920.512456,1824.0,1053.019155,8289.806931,12997.0,637.8250895,4249.18179,345.0,236.8333482,1101.639723,105.0,203.6945923,6426.871464,495.0,250.6518256,1101.639723,85.0,252.0592631,267.4131268,40.0,134.9860521,834.2265966,45.0,348.9165535,0.0,0.0,,2032,E09000002,Barking and Dagenham,0.017,14711.6767575,38479.6775388,38064.6917049,64003.841395,69647.6849027,146960.359787
19,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2033,9900,16200,6700,8500,3000,4100,3000,24.5454545455,57.2727272727,63.4328358209,95.1492537313,116.166666667,218.666666667,1.4693877551,75.2132765241,172.525498986,15581.04719,23137,673.3916752,15581.04719,22777,684.0618428,5198.453608,8316,624.9855489,10383.89482,14821.0,700.5875902,1953.161168,1824.0,1070.92048,8430.733649,12997.0,648.6681161,4321.417881,345.0,240.8595151,1120.367599,105.0,207.1574004,6536.128279,495.0,254.9129066,1120.367599,85.0,256.3442705,271.95915,40.0,137.2808149,848.4084487,45.0,354.8481349,0.0,0.0,,2033,E09000002,Barking and Dagenham,0.017,15340.5543821,40124.5619842,39644.6057138,66660.386381,72602.4879306,153195.153057
20,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2034,9900,16600,6700,8800,3000,4300,3000,25.1515151515,58.6868686869,65.671641791,98.5074626866,121.833333333,229.333333333,1.51530612245,77.5636914155,177.916920829,15845.92499,23137,684.8393336,15845.92499,22777,695.6908941,5286.82732,8316,635.6103033,10560.42103,14821.0,712.4975792,1986.364908,1824.0,1089.126129,8574.056121,12997.0,659.695474,4394.881985,345.0,244.9541269,1139.413848,105.0,210.6790762,6647.24246,495.0,259.246426,1139.413848,85.0,260.7021231,276.5824555,40.0,139.6145888,862.8313923,45.0,360.8805532,0.0,0.0,,2034,E09000002,Barking and Dagenham,0.017,15986.5621739,41814.2518702,41741.572157,70186.3286973,77438.521952,163399.44483
21,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2035,9900,17000,6700,9100,3000,4300,3000,25.7575757576,60.101010101,67.9104477612,101.865671642,121.833333333,229.333333333,1.55102040816,79.3917918865,182.11024893,16115.30571,23137,696.4816023,16115.30571,22777,707.5176393,5376.703384,8316,646.4156784,10739.94819,14821.0,724.610038,2020.133111,1824.0,1107.641273,8719.815075,12997.0,670.9102971,4469.594978,345.0,249.118347,1158.783883,105.0,214.2606205,6760.245581,495.0,263.6536153,1158.783883,85.0,265.1340592,281.2843573,40.0,141.9880368,877.499526,45.0,367.0155226,0.0,0.0,,2035,E09000002,Barking and Dagenham,0.017,16650.1008073,43549.7952131,43898.37816,73812.8881993,78754.9768184,166177.235381
22,1,E09000002,654.0,588.6,568.98,Barking and Dagenham,15,50,85,35,75,160,E09000002,Barking and Dagenham,51.18681319,E09000002,Barking and Dagenham,2036,9900,17300,6700,9400,3000,4500,3000,26.2121212121,61.1616161616,70.1492537313,105.223880597,127.5,240.0,1.59183673469,81.4810495678,186.902623902,16390.87744,23137,708.3914377,16390.87744,22777,719.6161909,5468.645012,8316,657.4693865,10923.6013,14821.0,737.0008697,2054.677387,1824.0,1126.581939,8868.923913,12997.0,682.3828632,4546.025052,345.0,253.3782708,1178.599088,105.0,217.9244771,6875.845781,495.0,268.1620921,1178.599088,85.0,269.6678516,286.0943198,40.0,144.4160322,892.5047679,45.0,373.291488,0.0,0.0,,2036,E09000002,Barking and Dagenham,0.0171,17233.6672522,45076.1643034,46120.9868142,77550.0915132,83827.3467788,176880.208728
23,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2014,26900,26900,16800,16800,8300,8300,8300,25.0,70.0,80.0,150.0,115.0,280.0,1.0,59.78021978,1439.61978022,25677.4416,44119,582.034,24702.2224,44119,559.85176,6897.4776,12850,536.77024,18779.964,31270.0,600.61912,0.0,0.0,,18779.964,31270.0,600.61912,8810.9456,1065.0,159.3724,1798.56,200.0,171.26288,5705.432,485.0,225.3196,1798.56,200.0,171.26288,56.9544,10.0,91.22696,1741.6056,190.0,176.25888,562.5496,235.0,45.86328,2014,E09000003,Barnet,-0.0008,13419.256,42043.3384,42941.6192,90092.868,61728.5776,168173.3536
24,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2015,26900,27800,16800,17000,8300,8600,8300,25.8364312268,72.3420074349,80.9523809524,151.785714286,119.156626506,290.120481928,1.02692307692,61.3896872356,1478.3787743,25764.7449,44119,584.0129156,24786.20996,44119,561.755256,6920.929024,12850,538.5952588,18843.81588,31270.0,602.661225,0.0,0.0,,18843.81588,31270.0,602.661225,8840.902815,1065.0,159.9142662,1804.675104,200.0,171.8451738,5724.830469,485.0,226.0856866,1804.675104,200.0,171.8451738,57.14804496,10.0,91.53713166,1747.527059,190.0,176.8581602,564.4622686,235.0,46.01921515,2015,E09000003,Barnet,0.0034,13915.379363,43597.7228197,43600.5685695,91475.3645089,64177.1940907,174844.365036
25,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2016,26900,28700,16800,17000,8300,8900,8300,26.6728624535,74.6840148699,80.9523809524,151.785714286,123.313253012,300.240963855,1.05,62.769230769,1511.60076923,25932.21574,44119,587.8089996,24947.32032,44119,565.4066651,6965.915062,12850,542.096128,18966.30068,31270.0,606.578523,0.0,0.0,,18966.30068,31270.0,606.578523,8898.368683,1065.0,160.9537089,1816.405492,200.0,172.9621674,5762.041867,485.0,227.5552436,1816.405492,200.0,172.9621674,57.51950725,10.0,92.13212302,1758.885985,190.0,178.0077382,568.1312734,235.0,46.31834005,2016,E09000003,Barnet,0.0065,14459.2554587,45301.7194315,43883.9722667,92069.9543839,66847.6369889,182119.7204
26,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2017,26900,29400,16800,17300,8300,9200,8300,27.3234200743,76.5055762082,82.380952381,154.464285714,127.469879518,310.361445783,1.075,64.2637362635,1547.59126374,26165.60568,44119,593.0992805,25171.8462,44119,570.4953251,7028.608298,12850,546.9749932,19136.99739,31270.0,612.0377297,0.0,0.0,,19136.99739,31270.0,612.0377297,8978.454001,1065.0,162.4022923,1832.753142,200.0,174.5188269,5813.900244,485.0,229.6032408,1832.753142,200.0,174.5188269,58.03718282,10.0,92.96131213,1774.715959,190.0,179.6098079,573.2444548,235.0,46.73520511,2017,E09000003,Barnet,0.009,14945.2275094,46824.2991718,45060.3208684,94537.9707483,69722.8364826,189952.914664
27,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2018,26900,29800,16800,17700,8300,9600,8300,27.6951672862,77.5464684015,84.2857142857,158.035714286,133.012048193,323.855421687,1.09807692308,65.6432797969,1580.81325866,26450.81079,44119,599.5640627,25446.21933,44119,576.7137242,7105.220129,12850,552.9370206,19345.59066,31270.0,618.7089409,0.0,0.0,,19345.59066,31270.0,618.7089409,9076.31915,1065.0,164.1724773,1852.730151,200.0,176.4210821,5877.271756,485.0,232.1059161,1852.730151,200.0,176.4210821,58.66978811,10.0,93.97459043,1794.060363,190.0,181.5675548,579.4928194,235.0,47.24461885,2018,E09000003,Barnet,0.0109,15313.6832843,47978.6933352,46604.6917363,97778.1094101,73547.2856316,200372.244957
28,2,E09000003,2466.0,2219.4,2145.42,Barnet,25,80,115,70,150,280,E09000003,Barnet,59.78021978,E09000003,Barnet,2019,26900,30000,16800,18500,8300,9900,8300,27.8810408922,78.0669144981,88.0952380952,165.178571429,137.168674699,333.975903614,1.12307692308,67.1377852914,1616.80375317,26776.15576,44119,606.9387007,25759.20783,44119,583.807303,7192.614336,12850,559.7381459,19583.54142,31270.0,626.3190609,0.0,0.0,,19583.54142,31270.0,626.3190609,9187.957876,1065.0,166.1917987,1875.518732,200.0,178.5910615,5949.562199,485.0,234.9608189,1875.518732,200.0,178.5910615,59.3914265,10.0,95.13047789,1816.127305,190.0,183.8008357,586.6205811,235.0,47.82572766,2019,E09000003,Barnet,0.0123,15606.0821348,48894.7965758,49310.265234,103454.487738,76778.5396515,209175.474315
